name,layer_type,out_features,in_features,n,p_minus,p_zero,p_plus,H0,H1_row_prev,H1_col_prev,packed_bits_per_w_ref1p6,actual_aegis_packed_bits_per_w,rans0_bits_per_w,rans1_bits_per_w,zstd19_bits_per_w,xz9_bits_per_w,bytes_packed_ref,bytes_packed_actual,bytes_rans0,bytes_rans1,bytes_zstd19,bytes_xz9,n_anomaly_code3,roundtrip_mismatches
model.layers.12.self_attn.v_proj.weight,attn_v,256,2048,524288,0.2682075500488281,0.4626636505126953,0.26912879943847656,1.5333092213639852,1.533292077952959,1.533118746459499,1.6,2.0,1.587860107421875,1.588104248046875,1.540313720703125,1.57867431640625,104857.6,131072,104062,104078,100946,103460,0,0
model.layers.13.mlp.down_proj.weight,ffn_down,2048,9216,18874368,0.29466655519273544,0.4107174343532986,0.2946160104539659,1.5661582150288265,1.5661586625705257,1.5661273105127378,1.6,2.0,1.5676998562282987,1.5676964653862848,1.5763888888888888,1.5967814127604167,3774873.6,4718592,3698668,3698660,3719168,3767280,0,0
model.layers.13.mlp.gate_proj.weight,ffn_gate,9216,2048,18874368,0.2896007431877984,0.4190103742811415,0.2913888825310601,1.5619758174996214,1.5619460390111417,1.5616743235813533,1.6,2.0,1.5635130140516493,1.5634867350260417,1.572130839029948,1.5920240614149306,3774873.6,4718592,3688790,3688728,3709122,3756056,0,0
model.layers.13.mlp.up_proj.weight,ffn_up,9216,2048,18874368,0.2888425721062554,0.4221596188015408,0.2889978090922038,1.5602860975528139,1.560267400314061,1.560263659224291,1.6,2.0,1.5618218315972223,1.5618082682291667,1.5701255798339844,1.5915561252170138,3774873.6,4718592,3684800,3684768,3704391,3754952,0,0
model.layers.13.self_attn.k_proj.weight,attn_k,256,2048,524288,0.26168251037597656,0.47595787048339844,0.262359619140625,1.5223730304378287,1.5175474165156828,1.518246257244091,1.6,2.0,1.576812744140625,1.57232666015625,1.5211029052734375,1.52099609375,104857.6,131072,103338,103044,99687,99680,0,0
model.layers.13.self_attn.o_proj.weight,attn_o,2048,2048,4194304,0.29884910583496094,0.40243077278137207,0.298720121383667,1.5699239652773795,1.5698725503156163,1.5698941115185587,1.6,2.0,1.5767822265625,1.5767593383789062,1.5800743103027344,1.6023406982421875,838860.8,1048576,826688,826676,828414,840088,0,0
model.layers.13.self_attn.q_proj.weight,attn_q,2048,2048,4194304,0.28252243995666504,0.4351480007171631,0.2823295593261719,1.552682373921148,1.5503799461386678,1.5503469157069802,1.6,2.0,1.5595169067382812,1.5573043823242188,1.5528488159179688,1.5522689819335938,838860.8,1048576,817636,816476,814140,813836,0,0
model.layers.13.self_attn.v_proj.weight,attn_v,256,2048,524288,0.2657661437988281,0.46831512451171875,0.2659187316894531,1.5287861685151247,1.5287659892028447,1.5283592883687875,1.6,2.0,1.58349609375,1.5836181640625,1.534271240234375,1.5731201171875,104857.6,131072,103776,103784,100550,103096,0,0
model.layers.14.mlp.down_proj.weight,ffn_down,2048,9216,18874368,0.2973617977566189,0.40514908896552193,0.29748911327785915,1.5687339338513766,1.5687318287875918,1.5686902797871696,1.6,2.0,1.5702743530273438,1.5702794392903645,1.5792291429307725,1.5995839436848958,3774873.6,4718592,3704742,3704754,3725869,3773892,0,0
model.layers.14.mlp.gate_proj.weight,ffn_gate,9216,2048,18874368,0.27801815668741864,0.44155841403537327,0.2804234292772081,1.5485567345031153,1.5484985177877366,1.5482630679644267,1.6,2.0,1.550081041124132,1.5500352647569444,1.5571437411838107,1.5785641140407987,3774873.6,4718592,3657100,3656992,3673763,3724300,0,0
model.layers.14.mlp.up_proj.weight,ffn_up,9216,2048,18874368,0.30009301503499347,0.3997846709357368,0.30012231402926975,1.5710398236908558,1.57102137083433,1.5710255456637714,1.6,2.0,1.5725767347547743,1.5725623236762152,1.5810623168945312,1.6015370686848958,3774873.6,4718592,3710174,3710140,3730194,3778500,0,0
model.layers.14.self_attn.k_proj.weight,attn_k,256,2048,524288,0.2788867950439453,0.44375038146972656,0.2773628234863281,1.5470978206953663,1.5378360206156048,1.538821069595966,1.6,2.0,1.601654052734375,1.59246826171875,1.54669189453125,1.52618408203125,104857.6,131072,104966,104364,101364,100020,0,0
